id_venda,id_tempo,id_cliente,id_artigo,id_vendedor,quantidade,preco_unitario,desconto_perc,custo_unitario,total_bruto,total_desconto,total_liquido,custo_total,margem
1073,342,4,19,6,1,52.33,15,20.96,52.33,7.85,44.48,20.96,23.52
1074,63,3,9,4,6,444.93,0,245.56,2669.58,0.0,2669.58,1473.36,1196.22
1075,189,34,5,1,8,741.9,15,515.7,5935.2,890.28,5044.92,4125.6,919.32
1076,360,49,8,7,8,808.83,0,372.07,6470.64,0.0,6470.64,2976.56,3494.08
1077,49,23,9,6,8,947.93,0,570.58,7583.44,0.0,7583.44,4564.64,3018.8
1078,327,23,5,4,6,628.08,0,304.57,3768.48,0.0,3768.48,1827.42,1941.06
1079,257,45,10,7,3,291.9,0,125.47,875.7,0.0,875.7,376.41,499.29
1080,224,5,25,8,1,927.94,5,600.36,927.94,46.4,881.54,600.36,281.18
1081,141,31,2,5,2,786.55,10,614.13,1573.1,157.31,1415.79,1228.26,187.53
1082,215,41,9,3,5,595.71,0,312.32,2978.55,0.0,2978.55,1561.6,1416.95
1083,211,6,11,8,5,710.86,10,449.45,3554.3,355.43,3198.87,2247.25,951.62
1084,318,37,4,3,1,928.1,0,725.26,928.1,0.0,928.1,725.26,202.84
1085,32,10,22,1,1,726.77,10,479.81,726.77,72.68,654.09,479.81,174.28
1086,158,40,22,3,9,399.96,15,267.67,3599.64,539.95,3059.69,2409.03,650.66
1087,285,7,22,4,2,727.38,15,343.01,1454.76,218.21,1236.55,686.02,550.53
1088,305,39,2,1,7,88.26,10,52.7,617.82,61.78,556.04,368.9,187.14
1089,286,38,23,6,4,417.09,0,228.08,1668.36,0.0,1668.36,912.32,756.04
1090,144,21,29,8,7,436.01,5,256.54,3052.07,152.6,2899.47,1795.78,1103.69
1091,19,20,6,8,8,208.5,10,150.19,1668.0,166.8,1501.2,1201.52,299.68
1092,18,3,27,5,5,71.93,20,42.03,359.65,71.93,287.72,210.15,77.57
1093,257,22,14,1,1,176.71,5,75.13,176.71,8.84,167.87,75.13,92.74
1094,78,47,1,6,4,671.89,20,512.13,2687.56,537.51,2150.05,2048.52,101.53
1095,175,4,18,8,3,812.17,10,501.86,2436.51,243.65,2192.86,1505.58,687.28
1096,194,28,7,1,5,988.79,0,761.17,4943.95,0.0,4943.95,3805.85,1138.1
1097,113,12,1,2,6,379.05,20,238.4,2274.3,454.86,1819.44,1430.4,389.04
1098,114,38,1,2,2,619.41,10,265.02,1238.82,123.88,1114.94,530.04,584.9
1099,222,36,1,1,7,940.29,5,584.06,6582.03,329.1,6252.93,4088.42,2164.51
1100,166,47,24,8,3,208.69,0,131.54,626.07,0.0,626.07,394.62,231.45
1101,319,41,4,7,1,731.76,20,355.44,731.76,146.35,585.41,355.44,229.97
1102,132,5,4,3,3,767.23,10,451.45,2301.69,230.17,2071.52,1354.35,717.17
1103,264,13,29,2,9,134.53,0,78.54,1210.77,0.0,1210.77,706.86,503.91
1104,55,23,18,7,6,868.19,0,563.59,5209.14,0.0,5209.14,3381.54,1827.6
1105,359,50,27,7,6,822.45,15,414.39,4934.7,740.2,4194.5,2486.34,1708.16
1106,131,30,11,5,4,81.73,0,51.71,326.92,0.0,326.92,206.84,120.08
1107,288,37,27,6,8,136.53,10,67.77,1092.24,109.22,983.02,542.16,440.86
1108,266,25,1,4,5,96.67,5,55.93,483.35,24.17,459.18,279.65,179.53
1109,366,48,28,2,7,368.01,15,165.27,2576.07,386.41,2189.66,1156.89,1032.77
1110,162,27,10,1,9,533.82,10,221.49,4804.38,480.44,4323.94,1993.41,2330.53
1111,87,14,9,3,5,555.73,10,293.56,2778.65,277.86,2500.79,1467.8,1032.99
1112,55,48,23,4,5,304.28,10,155.13,1521.4,152.14,1369.26,775.65,593.61
1113,288,47,4,6,4,916.02,20,515.51,3664.08,732.82,2931.26,2062.04,869.22
1114,178,36,28,7,6,399.85,20,313.8,2399.1,479.82,1919.28,1882.8,36.48
1115,349,39,6,6,2,93.27,5,56.79,186.54,9.33,177.21,113.58,63.63
1116,8,16,30,8,3,335.22,10,208.26,1005.66,100.57,905.09,624.78,280.31
1117,321,22,16,2,1,554.55,20,430.69,554.55,110.91,443.64,430.69,12.95
1118,313,21,2,6,2,437.81,20,336.44,875.62,175.12,700.5,672.88,27.62
1119,247,21,23,6,2,310.15,20,233.74,620.3,124.06,496.24,467.48,28.76
1120,323,8,18,3,8,174.76,5,76.75,1398.08,69.9,1328.18,614.0,714.18
1121,255,49,10,8,8,828.21,5,541.42,6625.68,331.28,6294.4,4331.36,1963.04
1122,328,16,24,8,2,996.34,10,720.59,1992.68,199.27,1793.41,1441.18,352.23
1123,54,31,24,7,6,363.07,15,266.58,2178.42,326.76,1851.66,1599.48,252.18
1124,249,42,17,3,5,412.54,10,260.38,2062.7,206.27,1856.43,1301.9,554.53
1125,239,10,13,3,3,637.14,20,259.31,1911.42,382.28,1529.14,777.93,751.21
1126,229,32,24,1,5,732.52,20,578.31,3662.6,732.52,2930.08,2891.55,38.53
1127,67,34,18,6,5,422.43,0,248.76,2112.15,0.0,2112.15,1243.8,868.35
1128,51,9,22,6,5,909.68,10,507.09,4548.4,454.84,4093.56,2535.45,1558.11
1129,97,17,13,8,3,582.0,20,324.74,1746.0,349.2,1396.8,974.22,422.58
1130,92,11,17,6,3,477.87,20,272.22,1433.61,286.72,1146.89,816.66,330.23
1131,264,32,5,5,4,664.34,15,330.09,2657.36,398.6,2258.76,1320.36,938.4
1132,291,10,11,3,7,955.16,0,507.13,6686.12,0.0,6686.12,3549.91,3136.21
1133,96,22,7,4,2,804.82,10,639.14,1609.64,160.96,1448.68,1278.28,170.4
1134,88,17,29,8,4,88.01,5,48.16,352.04,17.6,334.44,192.64,141.8
1135,78,4,10,2,4,365.69,10,223.32,1462.76,146.28,1316.48,893.28,423.2
1136,288,48,17,8,1,497.02,10,367.46,497.02,49.7,447.32,367.46,79.86
1137,120,47,15,7,8,348.79,15,213.1,2790.32,418.55,2371.77,1704.8,666.97
1138,302,25,18,4,1,715.18,10,378.89,715.18,71.52,643.66,378.89,264.77
1139,165,21,23,7,8,834.96,15,508.91,6679.68,1001.95,5677.73,4071.28,1606.45
1140,182,37,22,1,7,744.78,15,331.9,5213.46,782.02,4431.44,2323.3,2108.14
1141,223,38,19,1,9,989.87,20,447.42,8908.83,1781.77,7127.06,4026.78,3100.28
1142,311,49,30,7,8,308.92,5,209.34,2471.36,123.57,2347.79,1674.72,673.07
1143,7,1,26,6,5,881.24,15,675.9,4406.2,660.93,3745.27,3379.5,365.77
1144,330,25,2,4,8,778.29,0,537.23,6226.32,0.0,6226.32,4297.84,1928.48
1145,263,36,26,6,3,394.07,0,169.39,1182.21,0.0,1182.21,508.17,674.04
1146,161,17,4,8,7,747.42,5,419.42,5231.94,261.6,4970.34,2935.94,2034.4
1147,151,41,3,5,4,148.87,15,59.7,595.48,89.32,506.16,238.8,267.36
1148,85,24,7,1,5,799.87,5,483.51,3999.35,199.97,3799.38,2417.55,1381.83
1149,147,2,24,1,9,555.71,20,265.23,5001.39,1000.28,4001.11,2387.07,1614.04
1150,112,40,18,4,7,327.68,0,244.86,2293.76,0.0,2293.76,1714.02,579.74
1151,36,15,10,1,4,672.99,10,297.28,2691.96,269.2,2422.76,1189.12,1233.64
1152,285,32,7,5,6,659.54,0,264.19,3957.24,0.0,3957.24,1585.14,2372.1
1153,188,39,8,5,7,249.01,15,144.54,1743.07,261.46,1481.61,1011.78,469.83
1154,82,6,6,5,9,78.88,5,36.46,709.92,35.5,674.42,328.14,346.28
1155,2,1,22,2,4,461.94,0,321.14,1847.76,0.0,1847.76,1284.56,563.2
1156,303,47,26,5,3,591.04,10,453.9,1773.12,177.31,1595.81,1361.7,234.11
1157,197,23,1,5,8,882.78,10,367.92,7062.24,706.22,6356.02,2943.36,3412.66
1158,11,39,4,2,1,931.81,5,520.17,931.81,46.59,885.22,520.17,365.05
1159,234,17,14,6,9,552.36,5,441.18,4971.24,248.56,4722.68,3970.62,752.06
1160,195,34,17,8,1,766.11,0,530.97,766.11,0.0,766.11,530.97,235.14
1161,119,41,20,3,2,467.34,15,365.12,934.68,140.2,794.48,730.24,64.24
1162,20,29,18,1,8,758.78,20,353.31,6070.24,1214.05,4856.19,2826.48,2029.71
1163,261,9,11,5,9,244.56,10,119.48,2201.04,220.1,1980.94,1075.32,905.62
1164,293,13,29,1,7,402.51,5,185.93,2817.57,140.88,2676.69,1301.51,1375.18
1165,256,6,21,4,3,652.52,20,339.93,1957.56,391.51,1566.05,1019.79,546.26
1166,222,6,26,1,7,67.25,20,46.39,470.75,94.15,376.6,324.73,51.87
1167,226,20,14,7,6,736.34,20,343.12,4418.04,883.61,3534.43,2058.72,1475.71
1168,53,3,9,6,2,843.76,15,514.44,1687.52,253.13,1434.39,1028.88,405.51
1169,355,17,27,8,3,429.18,5,217.89,1287.54,64.38,1223.16,653.67,569.49
1170,342,49,15,2,5,475.55,10,347.95,2377.75,237.78,2139.97,1739.75,400.22
1171,364,12,12,1,4,858.72,5,345.75,3434.88,171.74,3263.14,1383.0,1880.14
1172,280,48,10,1,2,786.87,0,384.97,1573.74,0.0,1573.74,769.94,803.8
1173,81,47,19,1,4,323.74,10,207.87,1294.96,129.5,1165.46,831.48,333.98
1174,202,45,24,3,8,357.78,5,156.95,2862.24,143.11,2719.13,1255.6,1463.53
1175,158,1,19,3,5,694.93,10,407.59,3474.65,347.46,3127.19,2037.95,1089.24
1176,120,17,6,4,5,585.04,0,336.1,2925.2,0.0,2925.2,1680.5,1244.7
1177,59,3,20,2,3,204.12,10,151.25,612.36,61.24,551.12,453.75,97.37
1178,215,26,24,1,8,344.43,20,223.93,2755.44,551.09,2204.35,1791.44,412.91
1179,128,15,27,1,6,904.98,15,593.56,5429.88,814.48,4615.4,3561.36,1054.04
1180,224,36,6,1,2,703.77,0,549.45,1407.54,0.0,1407.54,1098.9,308.64
1181,209,32,8,1,2,986.68,10,782.38,1973.36,197.34,1776.02,1564.76,211.26
1182,115,32,1,3,9,778.66,0,514.97,7007.94,0.0,7007.94,4634.73,2373.21
1183,209,4,22,6,7,944.88,20,575.24,6614.16,1322.83,5291.33,4026.68,1264.65
1184,14,18,17,6,9,255.38,15,164.25,2298.42,344.76,1953.66,1478.25,475.41
1185,9,49,17,4,6,782.91,0,432.93,4697.46,0.0,4697.46,2597.58,2099.88
1186,40,19,24,7,5,69.21,20,55.02,346.05,69.21,276.84,275.1,1.74
1187,237,43,15,5,1,687.22,20,468.69,687.22,137.44,549.78,468.69,81.09
1188,281,35,7,2,6,495.82,20,256.04,2974.92,594.98,2379.94,1536.24,843.7
1189,359,40,19,6,6,379.42,10,160.54,2276.52,227.65,2048.87,963.24,1085.63
1190,201,14,22,7,3,869.28,5,363.26,2607.84,130.39,2477.45,1089.78,1387.67
1191,246,33,25,8,3,861.55,0,415.24,2584.65,0.0,2584.65,1245.72,1338.93
1192,278,14,23,8,3,71.19,5,35.11,213.57,10.68,202.89,105.33,97.56
1193,235,34,28,1,3,629.03,20,356.04,1887.09,377.42,1509.67,1068.12,441.55
1194,4,4,3,8,7,399.44,5,194.1,2796.08,139.8,2656.28,1358.7,1297.58
1195,154,24,30,6,2,444.88,20,290.22,889.76,177.95,711.81,580.44,131.37
1196,29,29,30,4,2,840.44,20,407.19,1680.88,336.18,1344.7,814.38,530.32
1197,109,19,29,5,3,344.35,15,163.62,1033.05,154.96,878.09,490.86,387.23
1198,98,6,22,6,7,945.9,15,556.66,6621.3,993.2,5628.1,3896.62,1731.48
1199,215,33,11,4,3,220.65,5,166.69,661.95,33.1,628.85,500.07,128.78
1200,293,49,20,8,7,679.59,0,399.14,4757.13,0.0,4757.13,2793.98,1963.15
1201,75,40,30,3,9,688.5,5,389.37,6196.5,309.82,5886.68,3504.33,2382.35
1202,326,19,29,5,4,289.59,0,182.8,1158.36,0.0,1158.36,731.2,427.16
1203,146,1,19,4,7,358.51,5,180.29,2509.57,125.48,2384.09,1262.03,1122.06
1204,128,5,9,7,9,843.06,10,456.41,7587.54,758.75,6828.79,4107.69,2721.1
1205,341,27,10,6,8,773.71,10,375.66,6189.68,618.97,5570.71,3005.28,2565.43
1206,42,16,2,3,8,362.64,0,228.0,2901.12,0.0,2901.12,1824.0,1077.12
1207,356,6,1,7,9,557.26,15,378.35,5015.34,752.3,4263.04,3405.15,857.89
1208,41,40,30,4,5,108.6,0,72.71,543.0,0.0,543.0,363.55,179.45
1209,34,13,16,4,5,248.31,5,124.63,1241.55,62.08,1179.47,623.15,556.32
1210,17,48,18,8,3,511.53,20,364.14,1534.59,306.92,1227.67,1092.42,135.25
1211,165,35,23,7,5,131.68,10,66.15,658.4,65.84,592.56,330.75,261.81
1212,153,19,26,6,8,851.17,20,391.64,6809.36,1361.87,5447.49,3133.12,2314.37
1213,76,12,17,5,5,732.11,10,395.28,3660.55,366.06,3294.49,1976.4,1318.09
1214,87,16,6,3,4,946.45,5,604.87,3785.8,189.29,3596.51,2419.48,1177.03
1215,117,43,14,8,8,708.79,10,323.78,5670.32,567.03,5103.29,2590.24,2513.05
1216,362,10,23,1,7,943.38,0,621.91,6603.66,0.0,6603.66,4353.37,2250.29
1217,342,25,25,2,6,576.79,20,429.84,3460.74,692.15,2768.59,2579.04,189.55
1218,27,20,15,5,5,620.21,20,320.81,3101.05,620.21,2480.84,1604.05,876.79
1219,313,31,14,8,5,978.12,5,567.39,4890.6,244.53,4646.07,2836.95,1809.12
1220,287,4,24,3,2,660.02,20,324.28,1320.04,264.01,1056.03,648.56,407.47
1221,134,44,22,7,4,79.25,5,43.15,317.0,15.85,301.15,172.6,128.55
1222,219,23,3,4,8,737.61,15,301.53,5900.88,885.13,5015.75,2412.24,2603.51
1223,168,2,24,7,8,910.2,0,711.33,7281.6,0.0,7281.6,5690.64,1590.96
1224,98,22,23,8,1,805.8,10,456.37,805.8,80.58,725.22,456.37,268.85
1225,268,37,19,3,2,604.64,10,432.65,1209.28,120.93,1088.35,865.3,223.05
1226,237,8,25,7,5,687.74,10,314.34,3438.7,343.87,3094.83,1571.7,1523.13
1227,309,7,12,7,9,990.68,15,718.19,8916.12,1337.42,7578.7,6463.71,1114.99
1228,173,14,2,2,7,136.13,0,101.29,952.91,0.0,952.91,709.03,243.88
1229,190,3,3,6,5,683.88,20,469.27,3419.4,683.88,2735.52,2346.35,389.17
1230,122,50,18,8,1,319.23,20,243.02,319.23,63.85,255.38,243.02,12.36
1231,46,16,29,2,6,658.09,0,307.25,3948.54,0.0,3948.54,1843.5,2105.04
1232,64,19,1,8,8,627.24,0,370.44,5017.92,0.0,5017.92,2963.52,2054.4
1233,130,18,20,1,7,195.78,10,126.87,1370.46,137.05,1233.41,888.09,345.32
1234,310,16,21,1,2,246.41,20,157.33,492.82,98.56,394.26,314.66,79.6
1235,363,8,29,2,5,640.55,0,476.84,3202.75,0.0,3202.75,2384.2,818.55
1236,193,33,6,5,4,171.82,20,83.55,687.28,137.46,549.82,334.2,215.62
1237,307,49,5,5,9,301.92,0,141.98,2717.28,0.0,2717.28,1277.82,1439.46
1238,181,12,1,7,1,843.48,5,422.88,843.48,42.17,801.31,422.88,378.43
1239,292,11,19,7,6,360.74,10,272.94,2164.44,216.44,1948.0,1637.64,310.36
1240,282,5,1,4,3,513.66,0,398.81,1540.98,0.0,1540.98,1196.43,344.55
1241,29,27,27,1,9,944.08,15,592.74,8496.72,1274.51,7222.21,5334.66,1887.55
1242,149,12,21,8,5,265.79,0,159.62,1328.95,0.0,1328.95,798.1,530.85
1243,267,17,21,4,6,420.14,5,269.79,2520.84,126.04,2394.8,1618.74,776.06
1244,296,6,16,1,9,626.13,15,404.81,5635.17,845.28,4789.89,3643.29,1146.6
1245,11,33,12,2,9,767.57,15,359.32,6908.13,1036.22,5871.91,3233.88,2638.03
1246,164,5,27,5,8,906.57,0,611.54,7252.56,0.0,7252.56,4892.32,2360.24
1247,113,28,29,7,9,919.7,5,534.29,8277.3,413.86,7863.44,4808.61,3054.83
1248,187,14,22,5,4,787.81,15,478.16,3151.24,472.69,2678.55,1912.64,765.91
1249,295,5,8,2,6,266.91,10,110.0,1601.46,160.15,1441.31,660.0,781.31
1250,232,33,26,4,5,73.57,10,51.93,367.85,36.78,331.07,259.65,71.42
1251,227,50,16,4,5,414.59,20,304.38,2072.95,414.59,1658.36,1521.9,136.46
1252,310,48,28,3,4,184.47,20,119.49,737.88,147.58,590.3,477.96,112.34
1253,98,41,1,7,2,724.87,5,507.04,1449.74,72.49,1377.25,1014.08,363.17
1254,55,19,4,7,6,678.07,15,413.0,4068.42,610.26,3458.16,2478.0,980.16
1255,111,22,10,8,9,91.77,10,59.41,825.93,82.59,743.34,534.69,208.65
1256,152,5,11,7,1,844.76,10,471.23,844.76,84.48,760.28,471.23,289.05
1257,246,2,17,1,7,286.31,5,205.21,2004.17,100.21,1903.96,1436.47,467.49
1258,69,30,25,4,6,460.62,15,270.53,2763.72,414.56,2349.16,1623.18,725.98
1259,312,47,27,2,3,684.54,5,460.07,2053.62,102.68,1950.94,1380.21,570.73
1260,289,39,23,4,1,457.95,0,297.01,457.95,0.0,457.95,297.01,160.94
1261,250,4,7,5,4,469.22,10,319.5,1876.88,187.69,1689.19,1278.0,411.19
1262,36,33,12,1,9,112.35,5,80.23,1011.15,50.56,960.59,722.07,238.52
1263,239,13,21,7,2,431.37,5,261.02,862.74,43.14,819.6,522.04,297.56
1264,148,20,7,8,3,776.61,0,563.22,2329.83,0.0,2329.83,1689.66,640.17
1265,227,7,12,8,2,919.42,20,550.64,1838.84,367.77,1471.07,1101.28,369.79
1266,244,15,15,8,2,442.82,10,346.57,885.64,88.56,797.08,693.14,103.94
1267,337,23,2,6,8,452.41,5,317.17,3619.28,180.96,3438.32,2537.36,900.96
1268,365,14,14,3,3,717.5,10,336.12,2152.5,215.25,1937.25,1008.36,928.89
1269,201,23,13,1,7,945.63,20,692.04,6619.41,1323.88,5295.53,4844.28,451.25
1270,154,19,4,5,8,303.71,5,188.49,2429.68,121.48,2308.2,1507.92,800.28
1271,73,29,14,7,3,468.14,0,371.6,1404.42,0.0,1404.42,1114.8,289.62
1272,201,20,14,5,2,806.17,10,554.26,1612.34,161.23,1451.11,1108.52,342.59
1273,296,29,16,5,8,629.21,0,272.92,5033.68,0.0,5033.68,2183.36,2850.32
1274,17,24,7,7,3,155.06,20,86.52,465.18,93.04,372.14,259.56,112.58
1275,129,18,19,5,7,646.35,20,392.28,4524.45,904.89,3619.56,2745.96,873.6
1276,217,10,2,8,1,227.41,10,167.28,227.41,22.74,204.67,167.28,37.39
1277,61,41,10,2,6,534.71,20,369.88,3208.26,641.65,2566.61,2219.28,347.33
1278,104,8,18,3,9,552.65,15,302.71,4973.85,746.08,4227.77,2724.39,1503.38
1279,42,26,29,6,3,882.39,10,583.59,2647.17,264.72,2382.45,1750.77,631.68
1280,25,29,17,5,7,489.37,15,308.68,3425.59,513.84,2911.75,2160.76,750.99
1281,39,10,5,5,6,315.47,20,142.09,1892.82,378.56,1514.26,852.54,661.72
1282,291,17,12,4,8,269.42,10,133.08,2155.36,215.54,1939.82,1064.64,875.18
1283,131,2,6,3,3,880.54,15,472.36,2641.62,396.24,2245.38,1417.08,828.3
1284,229,6,22,1,3,212.46,20,101.6,637.38,127.48,509.9,304.8,205.1
1285,108,5,9,3,4,454.58,5,209.13,1818.32,90.92,1727.4,836.52,890.88
1286,172,28,20,3,3,227.81,5,96.43,683.43,34.17,649.26,289.29,359.97
1287,102,41,1,7,9,784.64,0,587.88,7061.76,0.0,7061.76,5290.92,1770.84
1288,354,5,22,7,4,500.65,5,258.12,2002.6,100.13,1902.47,1032.48,869.99
1289,12,18,15,7,6,383.59,15,197.98,2301.54,345.23,1956.31,1187.88,768.43
1290,275,26,21,6,8,393.04,5,189.64,3144.32,157.22,2987.1,1517.12,1469.98
1291,101,20,26,8,8,859.6,10,507.3,6876.8,687.68,6189.12,4058.4,2130.72
1292,44,41,6,3,5,576.09,10,348.94,2880.45,288.04,2592.41,1744.7,847.71
1293,305,49,19,6,5,731.97,10,353.77,3659.85,365.98,3293.87,1768.85,1525.02
1294,17,27,18,5,6,902.19,5,580.49,5413.14,270.66,5142.48,3482.94,1659.54
1295,330,49,6,7,7,906.65,5,624.86,6346.55,317.33,6029.22,4374.02,1655.2
1296,57,12,13,5,7,362.08,0,198.98,2534.56,0.0,2534.56,1392.86,1141.7
1297,311,7,1,7,4,954.83,20,605.53,3819.32,763.86,3055.46,2422.12,633.34
1298,303,3,23,2,6,73.63,0,44.25,441.78,0.0,441.78,265.5,176.28
1299,12,10,23,6,7,407.99,15,195.11,2855.93,428.39,2427.54,1365.77,1061.77
1300,318,34,26,6,5,901.01,10,623.5,4505.05,450.5,4054.55,3117.5,937.05
1301,80,25,13,8,5,310.91,5,224.04,1554.55,77.73,1476.82,1120.2,356.62
1302,216,35,7,1,2,309.43,20,204.07,618.86,123.77,495.09,408.14,86.95
1303,339,16,15,4,7,337.49,20,178.72,2362.43,472.49,1889.94,1251.04,638.9
1304,264,2,12,3,6,631.7,5,486.86,3790.2,189.51,3600.69,2921.16,679.53
1305,149,24,27,1,1,466.42,0,271.52,466.42,0.0,466.42,271.52,194.9
1306,81,10,26,6,4,740.4,20,374.9,2961.6,592.32,2369.28,1499.6,869.68
1307,215,38,1,1,3,900.17,0,507.06,2700.51,0.0,2700.51,1521.18,1179.33
1308,198,22,15,2,3,690.49,5,467.34,2071.47,103.57,1967.9,1402.02,565.88
1309,200,26,4,4,7,244.24,0,180.34,1709.68,0.0,1709.68,1262.38,447.3
1310,25,43,13,8,4,936.05,10,507.93,3744.2,374.42,3369.78,2031.72,1338.06
1311,89,39,23,6,8,301.27,5,148.54,2410.16,120.51,2289.65,1188.32,1101.33
1312,268,27,27,6,9,192.4,5,125.17,1731.6,86.58,1645.02,1126.53,518.49
1313,143,29,25,3,3,135.47,20,104.11,406.41,81.28,325.13,312.33,12.8
1314,59,47,5,8,5,585.21,20,276.99,2926.05,585.21,2340.84,1384.95,955.89
1315,365,38,29,8,4,158.07,20,114.0,632.28,126.46,505.82,456.0,49.82
1316,26,20,2,7,6,181.84,10,107.4,1091.04,109.1,981.94,644.4,337.54
1317,47,27,23,4,4,335.03,10,241.16,1340.12,134.01,1206.11,964.64,241.47
1318,288,41,26,2,8,317.57,15,191.25,2540.56,381.08,2159.48,1530.0,629.48
1319,266,20,1,5,3,624.03,5,343.8,1872.09,93.6,1778.49,1031.4,747.09
1320,16,44,16,1,5,825.91,20,560.54,4129.55,825.91,3303.64,2802.7,500.94
1321,199,19,23,8,1,773.28,5,587.89,773.28,38.66,734.62,587.89,146.73
1322,282,20,6,3,6,299.36,0,158.09,1796.16,0.0,1796.16,948.54,847.62
1323,86,35,23,6,5,283.04,10,165.38,1415.2,141.52,1273.68,826.9,446.78
1324,250,47,16,5,8,967.5,15,475.78,7740.0,1161.0,6579.0,3806.24,2772.76
1325,270,2,14,2,9,57.82,0,27.37,520.38,0.0,520.38,246.33,274.05
1326,335,30,29,4,8,885.73,5,629.89,7085.84,354.29,6731.55,5039.12,1692.43
1327,117,34,26,8,8,239.74,10,115.14,1917.92,191.79,1726.13,921.12,805.01
1328,7,22,3,1,3,949.92,20,681.4,2849.76,569.95,2279.81,2044.2,235.61
1329,137,3,15,8,4,375.19,0,214.49,1500.76,0.0,1500.76,857.96,642.8
1330,176,6,3,3,4,468.33,10,373.74,1873.32,187.33,1685.99,1494.96,191.03
1331,328,15,23,8,5,721.76,5,345.68,3608.8,180.44,3428.36,1728.4,1699.96
1332,315,27,29,8,9,608.29,5,265.94,5474.61,273.73,5200.88,2393.46,2807.42
1333,215,10,2,8,9,352.04,0,151.44,3168.36,0.0,3168.36,1362.96,1805.4
1334,82,9,1,6,1,576.14,0,422.98,576.14,0.0,576.14,422.98,153.16
1335,223,33,9,6,8,744.17,0,427.98,5953.36,0.0,5953.36,3423.84,2529.52
1336,103,32,9,5,1,90.22,15,36.2,90.22,13.53,76.69,36.2,40.49
1337,273,48,23,5,2,60.64,20,45.47,121.28,24.26,97.02,90.94,6.08
1338,14,6,7,1,7,485.16,10,364.24,3396.12,339.61,3056.51,2549.68,506.83
1339,159,41,3,4,8,175.24,5,126.62,1401.92,70.1,1331.82,1012.96,318.86
1340,152,36,26,2,1,681.13,5,340.11,681.13,34.06,647.07,340.11,306.96
1341,108,2,18,7,3,253.35,20,139.11,760.05,152.01,608.04,417.33,190.71
1342,188,29,11,4,7,461.21,0,321.91,3228.47,0.0,3228.47,2253.37,975.1
1343,301,4,7,4,9,237.79,0,141.66,2140.11,0.0,2140.11,1274.94,865.17
1344,98,1,9,4,8,571.06,5,263.56,4568.48,228.42,4340.06,2108.48,2231.58
1345,131,19,1,7,8,160.25,20,79.66,1282.0,256.4,1025.6,637.28,388.32
1346,293,26,29,1,9,71.95,5,56.77,647.55,32.38,615.17,510.93,104.24
1347,171,25,14,7,3,98.58,0,45.39,295.74,0.0,295.74,136.17,159.57
1348,183,10,20,1,8,956.55,10,660.43,7652.4,765.24,6887.16,5283.44,1603.72
1349,364,15,6,7,1,185.17,0,109.47,185.17,0.0,185.17,109.47,75.7
1350,39,22,7,2,8,723.05,10,505.73,5784.4,578.44,5205.96,4045.84,1160.12
1351,15,48,10,8,7,114.53,15,76.1,801.71,120.26,681.45,532.7,148.75
1352,4,21,7,4,8,152.75,20,87.93,1222.0,244.4,977.6,703.44,274.16
1353,349,22,26,8,1,533.43,15,288.89,533.43,80.01,453.42,288.89,164.53
1354,210,36,2,1,6,491.63,0,345.0,2949.78,0.0,2949.78,2070.0,879.78
1355,161,34,30,7,7,954.0,20,504.91,6678.0,1335.6,5342.4,3534.37,1808.03
1356,16,30,4,2,5,947.59,0,677.63,4737.95,0.0,4737.95,3388.15,1349.8
1357,108,25,21,7,5,790.63,20,531.25,3953.15,790.63,3162.52,2656.25,506.27
1358,311,45,30,8,7,622.0,20,392.52,4354.0,870.8,3483.2,2747.64,735.56
1359,227,28,28,6,3,482.21,0,264.02,1446.63,0.0,1446.63,792.06,654.57
1360,170,1,17,2,6,388.37,0,187.21,2330.22,0.0,2330.22,1123.26,1206.96
1361,34,49,1,4,7,949.73,20,649.77,6648.11,1329.62,5318.49,4548.39,770.1
1362,251,45,10,3,1,622.76,20,271.86,622.76,124.55,498.21,271.86,226.35
1363,247,4,19,4,2,600.12,0,473.02,1200.24,0.0,1200.24,946.04,254.2
1364,269,7,15,3,4,270.31,0,213.95,1081.24,0.0,1081.24,855.8,225.44
1365,141,49,10,2,8,94.36,5,42.66,754.88,37.74,717.14,341.28,375.86
1366,274,9,19,6,6,947.93,5,418.58,5687.58,284.38,5403.2,2511.48,2891.72
1367,96,36,12,8,1,348.05,5,196.68,348.05,17.4,330.65,196.68,133.97
1368,227,19,24,6,5,470.46,15,369.53,2352.3,352.84,1999.46,1847.65,151.81
1369,39,1,16,1,7,158.91,20,89.01,1112.37,222.47,889.9,623.07,266.83
1370,302,10,9,6,6,845.08,10,461.01,5070.48,507.05,4563.43,2766.06,1797.37
1371,29,36,15,5,9,76.25,15,51.96,686.25,102.94,583.31,467.64,115.67
1372,318,9,30,2,8,842.29,20,397.13,6738.32,1347.66,5390.66,3177.04,2213.62
1373,245,45,27,8,4,183.27,10,99.94,733.08,73.31,659.77,399.76,260.01
1374,236,46,28,8,5,892.24,5,460.86,4461.2,223.06,4238.14,2304.3,1933.84
1375,185,42,17,1,7,743.28,10,476.16,5202.96,520.3,4682.66,3333.12,1349.54
1376,272,32,14,8,8,206.44,0,96.02,1651.52,0.0,1651.52,768.16,883.36
1377,236,32,27,6,5,587.53,0,363.96,2937.65,0.0,2937.65,1819.8,1117.85
