id_venda,data,ano,mes,trimestre,id_cliente,nome_cliente,segmento_cliente,cidade,id_artigo,nome_artigo,categoria,subcategoria,id_vendedor,nome_vendedor,equipa,quantidade,preco_unitario,desconto_perc,total_bruto,total_desconto,total_liquido,custo_total,margem
624,2024-09-16,2024,9,3,44,Cliente 44,Retail,Braga,21,Artigo 21,Hardware,Suporte,6,Vendedor 6,Sul,6,498.67,5,2992.02,149.6,2842.42,2117.7,724.72
625,2024-10-14,2024,10,4,4,Cliente 4,Parceiro,Porto,25,Artigo 25,Software,Licença,5,Vendedor 5,Sul,5,576.14,5,2880.7,144.04,2736.66,2099.95,636.71
626,2024-02-03,2024,2,1,36,Cliente 36,B2B,Lisboa,7,Artigo 7,Software,Suporte,4,Vendedor 4,Online,1,553.29,15,553.29,82.99,470.3,436.5,33.8
627,2024-12-13,2024,12,4,18,Cliente 18,B2B,Coimbra,23,Artigo 23,Software,Suporte,6,Vendedor 6,Sul,3,355.65,15,1066.95,160.04,906.91,592.05,314.86
628,2024-04-04,2024,4,2,15,Cliente 15,B2B,Braga,27,Artigo 27,Hardware,Suporte,3,Vendedor 3,Online,1,121.27,0,121.27,0.0,121.27,63.53,57.74
629,2024-03-12,2024,3,1,13,Cliente 13,Retail,Coimbra,13,Artigo 13,Software,Equipamento,5,Vendedor 5,Sul,4,900.87,5,3603.48,180.17,3423.31,1485.6,1937.71
630,2024-02-08,2024,2,1,19,Cliente 19,B2B,Lisboa,12,Artigo 12,Software,Suporte,7,Vendedor 7,Norte,3,812.54,15,2437.62,365.64,2071.98,1121.31,950.67
631,2024-06-02,2024,6,2,49,Cliente 49,B2B,Porto,18,Artigo 18,Hardware,Licença,8,Vendedor 8,Online,4,182.55,10,730.2,73.02,657.18,456.24,200.94
632,2024-09-06,2024,9,3,6,Cliente 6,Retail,Coimbra,24,Artigo 24,Hardware,Licença,5,Vendedor 5,Sul,9,787.93,20,7091.37,1418.27,5673.1,3283.74,2389.36
633,2024-06-10,2024,6,2,48,Cliente 48,Retail,Coimbra,19,Artigo 19,Hardware,Suporte,2,Vendedor 2,Norte,3,644.55,15,1933.65,290.05,1643.6,1342.95,300.65
634,2024-04-27,2024,4,2,12,Cliente 12,Parceiro,Porto,15,Artigo 15,Software,Implementação,7,Vendedor 7,Norte,6,438.69,0,2632.14,0.0,2632.14,1092.06,1540.08
635,2024-09-15,2024,9,3,37,Cliente 37,Parceiro,Coimbra,8,Artigo 8,Software,Suporte,6,Vendedor 6,Sul,6,291.32,5,1747.92,87.4,1660.52,880.62,779.9
636,2024-11-01,2024,11,4,17,Cliente 17,B2B,Porto,19,Artigo 19,Hardware,Suporte,6,Vendedor 6,Sul,7,866.74,0,6067.18,0.0,6067.18,4114.67,1952.51
637,2024-09-24,2024,9,3,23,Cliente 23,B2B,Lisboa,10,Artigo 10,Hardware,Equipamento,1,Vendedor 1,Online,9,715.18,20,6436.62,1287.32,5149.3,3232.44,1916.86
638,2024-02-23,2024,2,1,26,Cliente 26,Retail,Lisboa,7,Artigo 7,Software,Suporte,7,Vendedor 7,Norte,7,570.35,20,3992.45,798.49,3193.96,2760.8,433.16
639,2024-08-23,2024,8,3,29,Cliente 29,Parceiro,Porto,18,Artigo 18,Hardware,Licença,8,Vendedor 8,Online,1,629.09,0,629.09,0.0,629.09,502.23,126.86
640,2024-08-09,2024,8,3,33,Cliente 33,B2B,Coimbra,16,Artigo 16,Software,Suporte,2,Vendedor 2,Norte,8,136.51,15,1092.08,163.81,928.27,785.04,143.23
641,2024-09-07,2024,9,3,27,Cliente 27,Retail,Coimbra,20,Artigo 20,Software,Licença,1,Vendedor 1,Online,5,500.22,15,2501.1,375.16,2125.94,1342.45,783.49
642,2024-11-08,2024,11,4,25,Cliente 25,Retail,Lisboa,27,Artigo 27,Hardware,Suporte,1,Vendedor 1,Online,9,234.02,5,2106.18,105.31,2000.87,1601.19,399.68
643,2024-04-21,2024,4,2,10,Cliente 10,Parceiro,Braga,6,Artigo 6,Software,Equipamento,8,Vendedor 8,Online,5,247.96,5,1239.8,61.99,1177.81,521.3,656.51
644,2024-09-11,2024,9,3,47,Cliente 47,B2B,Lisboa,27,Artigo 27,Hardware,Suporte,5,Vendedor 5,Sul,5,678.24,10,3391.2,339.12,3052.08,2339.95,712.13
645,2024-10-29,2024,10,4,23,Cliente 23,B2B,Lisboa,9,Artigo 9,Software,Implementação,6,Vendedor 6,Sul,2,915.69,10,1831.38,183.14,1648.24,749.64,898.6
646,2024-07-25,2024,7,3,21,Cliente 21,Retail,Coimbra,21,Artigo 21,Hardware,Suporte,1,Vendedor 1,Online,3,433.57,5,1300.71,65.04,1235.67,611.1,624.57
647,2024-08-16,2024,8,3,21,Cliente 21,Retail,Coimbra,13,Artigo 13,Software,Equipamento,3,Vendedor 3,Online,9,247.36,10,2226.24,222.62,2003.62,1769.94,233.68
648,2024-12-06,2024,12,4,43,Cliente 43,Parceiro,Lisboa,25,Artigo 25,Software,Licença,3,Vendedor 3,Online,7,666.31,0,4664.17,0.0,4664.17,2538.97,2125.2
649,2024-03-06,2024,3,1,13,Cliente 13,Retail,Coimbra,21,Artigo 21,Hardware,Suporte,6,Vendedor 6,Sul,1,877.63,15,877.63,131.64,745.99,639.09,106.9
650,2024-03-15,2024,3,1,37,Cliente 37,Parceiro,Coimbra,26,Artigo 26,Serviço,Implementação,3,Vendedor 3,Online,3,760.9,10,2282.7,228.27,2054.43,1256.49,797.94
651,2024-04-12,2024,4,2,33,Cliente 33,B2B,Coimbra,8,Artigo 8,Software,Suporte,8,Vendedor 8,Online,2,875.32,10,1750.64,175.06,1575.58,1288.5,287.08
652,2024-07-10,2024,7,3,24,Cliente 24,B2B,Lisboa,16,Artigo 16,Software,Suporte,5,Vendedor 5,Sul,1,559.73,0,559.73,0.0,559.73,440.05,119.68
653,2024-09-08,2024,9,3,44,Cliente 44,Retail,Braga,13,Artigo 13,Software,Equipamento,2,Vendedor 2,Norte,9,764.28,20,6878.52,1375.7,5502.82,3949.74,1553.08
654,2024-08-13,2024,8,3,11,Cliente 11,Parceiro,Coimbra,13,Artigo 13,Software,Equipamento,4,Vendedor 4,Online,8,183.06,5,1464.48,73.22,1391.26,913.44,477.82
655,2024-10-20,2024,10,4,17,Cliente 17,B2B,Porto,17,Artigo 17,Hardware,Suporte,1,Vendedor 1,Online,5,380.86,0,1904.3,0.0,1904.3,1240.55,663.75
656,2024-11-01,2024,11,4,4,Cliente 4,Parceiro,Porto,23,Artigo 23,Software,Suporte,4,Vendedor 4,Online,2,420.07,20,840.14,168.03,672.11,650.22,21.89
657,2024-04-07,2024,4,2,47,Cliente 47,B2B,Lisboa,20,Artigo 20,Software,Licença,2,Vendedor 2,Norte,1,535.73,0,535.73,0.0,535.73,269.31,266.42
658,2024-12-03,2024,12,4,25,Cliente 25,Retail,Lisboa,5,Artigo 5,Serviço,Licença,2,Vendedor 2,Norte,7,932.62,15,6528.34,979.25,5549.09,4207.49,1341.6
659,2024-10-12,2024,10,4,30,Cliente 30,Parceiro,Braga,22,Artigo 22,Hardware,Implementação,8,Vendedor 8,Online,2,880.58,0,1761.16,0.0,1761.16,933.22,827.94
660,2024-11-30,2024,11,4,9,Cliente 9,Parceiro,Coimbra,21,Artigo 21,Hardware,Suporte,5,Vendedor 5,Sul,1,177.8,0,177.8,0.0,177.8,86.55,91.25
661,2024-12-12,2024,12,4,21,Cliente 21,Retail,Coimbra,28,Artigo 28,Serviço,Suporte,3,Vendedor 3,Online,2,214.15,15,428.3,64.24,364.06,185.86,178.2
662,2024-11-03,2024,11,4,20,Cliente 20,B2B,Coimbra,17,Artigo 17,Hardware,Suporte,3,Vendedor 3,Online,7,389.76,5,2728.32,136.42,2591.9,1768.76,823.14
663,2024-09-05,2024,9,3,19,Cliente 19,B2B,Lisboa,28,Artigo 28,Serviço,Suporte,8,Vendedor 8,Online,7,326.21,20,2283.47,456.69,1826.78,1719.06,107.72
664,2024-06-14,2024,6,2,19,Cliente 19,B2B,Lisboa,9,Artigo 9,Software,Implementação,2,Vendedor 2,Norte,6,634.03,10,3804.18,380.42,3423.76,2056.38,1367.38
665,2024-11-30,2024,11,4,12,Cliente 12,Parceiro,Porto,2,Artigo 2,Serviço,Equipamento,5,Vendedor 5,Sul,5,907.64,5,4538.2,226.91,4311.29,2818.55,1492.74
666,2024-01-30,2024,1,1,37,Cliente 37,Parceiro,Coimbra,25,Artigo 25,Software,Licença,5,Vendedor 5,Sul,3,964.18,0,2892.54,0.0,2892.54,1899.99,992.55
667,2024-09-03,2024,9,3,42,Cliente 42,Parceiro,Coimbra,26,Artigo 26,Serviço,Implementação,6,Vendedor 6,Sul,3,670.92,10,2012.76,201.28,1811.48,1138.95,672.53
668,2024-04-15,2024,4,2,17,Cliente 17,B2B,Porto,18,Artigo 18,Hardware,Licença,7,Vendedor 7,Norte,9,846.25,15,7616.25,1142.44,6473.81,5798.52,675.29
669,2024-02-20,2024,2,1,37,Cliente 37,Parceiro,Coimbra,9,Artigo 9,Software,Implementação,1,Vendedor 1,Online,4,548.94,5,2195.76,109.79,2085.97,1196.92,889.05
670,2024-03-21,2024,3,1,48,Cliente 48,Retail,Coimbra,6,Artigo 6,Software,Equipamento,8,Vendedor 8,Online,9,247.91,20,2231.19,446.24,1784.95,1004.04,780.91
671,2024-05-12,2024,5,2,39,Cliente 39,Retail,Braga,11,Artigo 11,Software,Licença,7,Vendedor 7,Norte,4,548.45,5,2193.8,109.69,2084.11,1003.92,1080.19
672,2024-10-11,2024,10,4,28,Cliente 28,Parceiro,Lisboa,25,Artigo 25,Software,Licença,8,Vendedor 8,Online,2,577.33,5,1154.66,57.73,1096.93,873.32,223.61
673,2024-05-17,2024,5,2,41,Cliente 41,Retail,Braga,29,Artigo 29,Software,Implementação,3,Vendedor 3,Online,4,755.33,10,3021.32,302.13,2719.19,2402.56,316.63
674,2024-07-02,2024,7,3,35,Cliente 35,Parceiro,Lisboa,6,Artigo 6,Software,Equipamento,2,Vendedor 2,Norte,6,258.89,15,1553.34,233.0,1320.34,800.88,519.46
675,2024-11-25,2024,11,4,47,Cliente 47,B2B,Lisboa,6,Artigo 6,Software,Equipamento,8,Vendedor 8,Online,6,399.89,15,2399.34,359.9,2039.44,1097.58,941.86
676,2024-09-29,2024,9,3,48,Cliente 48,Retail,Coimbra,13,Artigo 13,Software,Equipamento,8,Vendedor 8,Online,5,395.83,5,1979.15,98.96,1880.19,1173.4,706.79
677,2024-12-05,2024,12,4,18,Cliente 18,B2B,Coimbra,11,Artigo 11,Software,Licença,6,Vendedor 6,Sul,1,961.47,15,961.47,144.22,817.25,657.46,159.79
678,2024-03-09,2024,3,1,14,Cliente 14,Parceiro,Braga,14,Artigo 14,Hardware,Equipamento,4,Vendedor 4,Online,3,471.75,10,1415.25,141.52,1273.73,912.78,360.95
679,2024-02-03,2024,2,1,35,Cliente 35,Parceiro,Lisboa,2,Artigo 2,Serviço,Equipamento,3,Vendedor 3,Online,5,767.34,10,3836.7,383.67,3453.03,2994.35,458.68
680,2024-09-18,2024,9,3,44,Cliente 44,Retail,Braga,8,Artigo 8,Software,Suporte,1,Vendedor 1,Online,6,763.27,20,4579.62,915.92,3663.7,3329.88,333.82
681,2024-02-22,2024,2,1,41,Cliente 41,Retail,Braga,3,Artigo 3,Hardware,Equipamento,5,Vendedor 5,Sul,1,302.27,15,302.27,45.34,256.93,225.97,30.96
682,2024-07-23,2024,7,3,7,Cliente 7,Parceiro,Coimbra,23,Artigo 23,Software,Suporte,2,Vendedor 2,Norte,9,593.28,20,5339.52,1067.9,4271.62,3292.74,978.88
683,2024-05-05,2024,5,2,41,Cliente 41,Retail,Braga,21,Artigo 21,Hardware,Suporte,3,Vendedor 3,Online,3,899.59,0,2698.77,0.0,2698.77,1432.8,1265.97
684,2024-08-22,2024,8,3,13,Cliente 13,Retail,Coimbra,3,Artigo 3,Hardware,Equipamento,4,Vendedor 4,Online,3,501.44,10,1504.32,150.43,1353.89,1023.99,329.9
685,2024-02-12,2024,2,1,18,Cliente 18,B2B,Coimbra,1,Artigo 1,Software,Licença,8,Vendedor 8,Online,2,947.86,5,1895.72,94.79,1800.93,1091.22,709.71
686,2024-08-27,2024,8,3,37,Cliente 37,Parceiro,Coimbra,24,Artigo 24,Hardware,Licença,1,Vendedor 1,Online,8,253.74,10,2029.92,202.99,1826.93,1045.6,781.33
687,2024-04-20,2024,4,2,13,Cliente 13,Retail,Coimbra,19,Artigo 19,Hardware,Suporte,8,Vendedor 8,Online,3,120.45,0,361.35,0.0,361.35,166.56,194.79
688,2024-09-05,2024,9,3,36,Cliente 36,B2B,Lisboa,18,Artigo 18,Hardware,Licença,1,Vendedor 1,Online,6,896.88,5,5381.28,269.06,5112.22,3288.78,1823.44
689,2024-05-30,2024,5,2,31,Cliente 31,B2B,Lisboa,17,Artigo 17,Hardware,Suporte,6,Vendedor 6,Sul,2,855.3,15,1710.6,256.59,1454.01,1090.86,363.15
690,2024-07-01,2024,7,3,2,Cliente 2,Retail,Porto,20,Artigo 20,Software,Licença,8,Vendedor 8,Online,7,992.96,15,6950.72,1042.61,5908.11,4361.7,1546.41
691,2024-12-01,2024,12,4,16,Cliente 16,Retail,Lisboa,29,Artigo 29,Software,Implementação,3,Vendedor 3,Online,4,695.42,10,2781.68,278.17,2503.51,1242.36,1261.15
692,2024-04-04,2024,4,2,9,Cliente 9,Parceiro,Coimbra,24,Artigo 24,Hardware,Licença,4,Vendedor 4,Online,9,939.85,5,8458.65,422.93,8035.72,5311.98,2723.74
693,2024-01-08,2024,1,1,9,Cliente 9,Parceiro,Coimbra,13,Artigo 13,Software,Equipamento,1,Vendedor 1,Online,9,835.6,5,7520.4,376.02,7144.38,3514.77,3629.61
694,2024-12-25,2024,12,4,38,Cliente 38,Parceiro,Lisboa,3,Artigo 3,Hardware,Equipamento,2,Vendedor 2,Norte,7,852.21,20,5965.47,1193.09,4772.38,3969.91,802.47
695,2024-07-02,2024,7,3,11,Cliente 11,Parceiro,Coimbra,30,Artigo 30,Hardware,Suporte,1,Vendedor 1,Online,8,590.68,0,4725.44,0.0,4725.44,2701.76,2023.68
696,2024-10-07,2024,10,4,22,Cliente 22,Retail,Lisboa,1,Artigo 1,Software,Licença,4,Vendedor 4,Online,3,413.25,15,1239.75,185.96,1053.79,916.8,136.99
697,2024-07-13,2024,7,3,33,Cliente 33,B2B,Coimbra,4,Artigo 4,Software,Implementação,5,Vendedor 5,Sul,5,937.83,10,4689.15,468.92,4220.23,3335.4,884.83
698,2024-12-17,2024,12,4,36,Cliente 36,B2B,Lisboa,25,Artigo 25,Software,Licença,5,Vendedor 5,Sul,2,460.51,5,921.02,46.05,874.97,635.28,239.69
699,2024-07-13,2024,7,3,45,Cliente 45,Retail,Coimbra,13,Artigo 13,Software,Equipamento,6,Vendedor 6,Sul,7,561.88,15,3933.16,589.97,3343.19,2675.68,667.51
700,2024-06-03,2024,6,2,23,Cliente 23,B2B,Lisboa,17,Artigo 17,Hardware,Suporte,3,Vendedor 3,Online,8,473.81,10,3790.48,379.05,3411.43,2366.0,1045.43
701,2024-04-02,2024,4,2,45,Cliente 45,Retail,Coimbra,28,Artigo 28,Serviço,Suporte,4,Vendedor 4,Online,9,586.58,15,5279.22,791.88,4487.34,2240.73,2246.61
702,2024-06-08,2024,6,2,45,Cliente 45,Retail,Coimbra,30,Artigo 30,Hardware,Suporte,6,Vendedor 6,Sul,7,496.98,10,3478.86,347.89,3130.97,2303.7,827.27
703,2024-03-01,2024,3,1,34,Cliente 34,B2B,Lisboa,11,Artigo 11,Software,Licença,7,Vendedor 7,Norte,8,95.57,15,764.56,114.68,649.88,448.64,201.24
704,2024-05-01,2024,5,2,9,Cliente 9,Parceiro,Coimbra,2,Artigo 2,Serviço,Equipamento,1,Vendedor 1,Online,9,887.95,20,7991.55,1598.31,6393.24,4697.64,1695.6
705,2024-02-20,2024,2,1,24,Cliente 24,B2B,Lisboa,25,Artigo 25,Software,Licença,7,Vendedor 7,Norte,6,472.17,0,2833.02,0.0,2833.02,1562.7,1270.32
706,2024-10-03,2024,10,4,8,Cliente 8,B2B,Braga,16,Artigo 16,Software,Suporte,1,Vendedor 1,Online,2,609.5,15,1219.0,182.85,1036.15,940.62,95.53
707,2024-01-05,2024,1,1,7,Cliente 7,Parceiro,Coimbra,2,Artigo 2,Serviço,Equipamento,5,Vendedor 5,Sul,2,182.23,0,364.46,0.0,364.46,182.16,182.3
708,2024-04-01,2024,4,2,36,Cliente 36,B2B,Lisboa,29,Artigo 29,Software,Implementação,6,Vendedor 6,Sul,4,53.22,15,212.88,31.93,180.95,112.12,68.83
709,2024-06-18,2024,6,2,18,Cliente 18,B2B,Coimbra,19,Artigo 19,Hardware,Suporte,5,Vendedor 5,Sul,9,283.03,5,2547.27,127.36,2419.91,2000.16,419.75
710,2024-11-12,2024,11,4,3,Cliente 3,Parceiro,Lisboa,23,Artigo 23,Software,Suporte,2,Vendedor 2,Norte,7,719.36,20,5035.52,1007.1,4028.42,3646.02,382.4
711,2024-01-22,2024,1,1,28,Cliente 28,Parceiro,Lisboa,19,Artigo 19,Hardware,Suporte,7,Vendedor 7,Norte,2,144.23,20,288.46,57.69,230.77,117.0,113.77
712,2024-11-21,2024,11,4,6,Cliente 6,Retail,Coimbra,25,Artigo 25,Software,Licença,7,Vendedor 7,Norte,8,913.44,0,7307.52,0.0,7307.52,5571.6,1735.92
713,2024-01-01,2024,1,1,44,Cliente 44,Retail,Braga,16,Artigo 16,Software,Suporte,5,Vendedor 5,Sul,7,254.27,5,1779.89,88.99,1690.9,873.32,817.58
714,2024-05-12,2024,5,2,44,Cliente 44,Retail,Braga,22,Artigo 22,Hardware,Implementação,2,Vendedor 2,Norte,9,244.36,10,2199.24,219.92,1979.32,1500.66,478.66
715,2024-08-20,2024,8,3,21,Cliente 21,Retail,Coimbra,19,Artigo 19,Hardware,Suporte,1,Vendedor 1,Online,8,222.43,20,1779.44,355.89,1423.55,1105.44,318.11
716,2024-01-12,2024,1,1,28,Cliente 28,Parceiro,Lisboa,9,Artigo 9,Software,Implementação,6,Vendedor 6,Sul,3,63.28,5,189.84,9.49,180.35,116.7,63.65
717,2024-12-11,2024,12,4,40,Cliente 40,Parceiro,Coimbra,1,Artigo 1,Software,Licença,2,Vendedor 2,Norte,1,783.22,5,783.22,39.16,744.06,538.2,205.86
718,2024-02-15,2024,2,1,1,Cliente 1,Parceiro,Lisboa,10,Artigo 10,Hardware,Equipamento,6,Vendedor 6,Sul,2,881.28,0,1762.56,0.0,1762.56,851.1,911.46
719,2024-02-03,2024,2,1,36,Cliente 36,B2B,Lisboa,19,Artigo 19,Hardware,Suporte,7,Vendedor 7,Norte,2,633.45,5,1266.9,63.34,1203.56,587.34,616.22
720,2024-03-18,2024,3,1,21,Cliente 21,Retail,Coimbra,1,Artigo 1,Software,Licença,6,Vendedor 6,Sul,4,228.79,5,915.16,45.76,869.4,604.72,264.68
721,2024-08-05,2024,8,3,43,Cliente 43,Parceiro,Lisboa,2,Artigo 2,Serviço,Equipamento,7,Vendedor 7,Norte,6,321.01,10,1926.06,192.61,1733.45,994.32,739.13
722,2024-10-27,2024,10,4,35,Cliente 35,Parceiro,Lisboa,16,Artigo 16,Software,Suporte,2,Vendedor 2,Norte,4,502.13,0,2008.52,0.0,2008.52,1585.88,422.64
723,2024-03-13,2024,3,1,13,Cliente 13,Retail,Coimbra,12,Artigo 12,Software,Suporte,7,Vendedor 7,Norte,9,956.63,0,8609.67,0.0,8609.67,4998.78,3610.89
724,2024-10-08,2024,10,4,49,Cliente 49,B2B,Porto,8,Artigo 8,Software,Suporte,8,Vendedor 8,Online,4,284.98,5,1139.92,57.0,1082.92,506.84,576.08
725,2024-09-05,2024,9,3,10,Cliente 10,Parceiro,Braga,23,Artigo 23,Software,Suporte,3,Vendedor 3,Online,6,745.06,10,4470.36,447.04,4023.32,3014.46,1008.86
726,2024-02-16,2024,2,1,44,Cliente 44,Retail,Braga,18,Artigo 18,Hardware,Licença,7,Vendedor 7,Norte,6,467.48,15,2804.88,420.73,2384.15,1465.44,918.71
727,2024-04-30,2024,4,2,47,Cliente 47,B2B,Lisboa,2,Artigo 2,Serviço,Equipamento,5,Vendedor 5,Sul,1,332.95,20,332.95,66.59,266.36,152.97,113.39
728,2024-08-01,2024,8,3,10,Cliente 10,Parceiro,Braga,25,Artigo 25,Software,Licença,2,Vendedor 2,Norte,8,483.12,0,3864.96,0.0,3864.96,2199.68,1665.28
729,2024-08-26,2024,8,3,46,Cliente 46,Parceiro,Porto,29,Artigo 29,Software,Implementação,8,Vendedor 8,Online,3,117.65,10,352.95,35.3,317.65,277.32,40.33
730,2024-02-25,2024,2,1,13,Cliente 13,Retail,Coimbra,13,Artigo 13,Software,Equipamento,1,Vendedor 1,Online,6,808.75,10,4852.5,485.25,4367.25,2739.6,1627.65
731,2024-12-15,2024,12,4,37,Cliente 37,Parceiro,Coimbra,6,Artigo 6,Software,Equipamento,6,Vendedor 6,Sul,3,281.14,5,843.42,42.17,801.25,454.56,346.69
732,2024-04-16,2024,4,2,38,Cliente 38,Parceiro,Lisboa,21,Artigo 21,Hardware,Suporte,8,Vendedor 8,Online,2,739.14,20,1478.28,295.66,1182.62,854.16,328.46
733,2024-11-14,2024,11,4,24,Cliente 24,B2B,Lisboa,26,Artigo 26,Serviço,Implementação,4,Vendedor 4,Online,5,114.93,0,574.65,0.0,574.65,232.65,342.0
734,2024-02-17,2024,2,1,2,Cliente 2,Retail,Porto,6,Artigo 6,Software,Equipamento,8,Vendedor 8,Online,1,957.34,15,957.34,143.6,813.74,433.91,379.83
735,2024-03-01,2024,3,1,22,Cliente 22,Retail,Lisboa,9,Artigo 9,Software,Implementação,2,Vendedor 2,Norte,9,233.36,5,2100.24,105.01,1995.23,1553.94,441.29
736,2024-12-02,2024,12,4,17,Cliente 17,B2B,Porto,16,Artigo 16,Software,Suporte,8,Vendedor 8,Online,7,888.6,0,6220.2,0.0,6220.2,4921.49,1298.71
737,2024-01-26,2024,1,1,36,Cliente 36,B2B,Lisboa,11,Artigo 11,Software,Licença,8,Vendedor 8,Online,3,819.0,0,2457.0,0.0,2457.0,1138.02,1318.98
738,2024-10-18,2024,10,4,14,Cliente 14,Parceiro,Braga,7,Artigo 7,Software,Suporte,5,Vendedor 5,Sul,4,969.47,10,3877.88,387.79,3490.09,2381.84,1108.25
739,2024-09-13,2024,9,3,10,Cliente 10,Parceiro,Braga,10,Artigo 10,Hardware,Equipamento,7,Vendedor 7,Norte,6,504.0,20,3024.0,604.8,2419.2,2378.46,40.74
740,2024-01-08,2024,1,1,35,Cliente 35,Parceiro,Lisboa,10,Artigo 10,Hardware,Equipamento,6,Vendedor 6,Sul,3,741.03,15,2223.09,333.46,1889.63,1028.46,861.17
741,2024-04-22,2024,4,2,25,Cliente 25,Retail,Lisboa,30,Artigo 30,Hardware,Suporte,3,Vendedor 3,Online,7,402.18,20,2815.26,563.05,2252.21,1335.88,916.33
742,2024-12-20,2024,12,4,3,Cliente 3,Parceiro,Lisboa,25,Artigo 25,Software,Licença,1,Vendedor 1,Online,6,225.15,10,1350.9,135.09,1215.81,1041.18,174.63
743,2024-09-09,2024,9,3,47,Cliente 47,B2B,Lisboa,20,Artigo 20,Software,Licença,3,Vendedor 3,Online,9,470.92,15,4238.28,635.74,3602.54,2891.7,710.84
744,2024-06-28,2024,6,2,38,Cliente 38,Parceiro,Lisboa,18,Artigo 18,Hardware,Licença,8,Vendedor 8,Online,5,207.46,15,1037.3,155.6,881.7,477.95,403.75
745,2024-07-25,2024,7,3,17,Cliente 17,B2B,Porto,28,Artigo 28,Serviço,Suporte,4,Vendedor 4,Online,4,982.94,5,3931.76,196.59,3735.17,2191.56,1543.61
746,2024-10-29,2024,10,4,12,Cliente 12,Parceiro,Porto,24,Artigo 24,Hardware,Licença,2,Vendedor 2,Norte,3,141.43,15,424.29,63.64,360.65,179.28,181.37
747,2024-05-06,2024,5,2,24,Cliente 24,B2B,Lisboa,20,Artigo 20,Software,Licença,6,Vendedor 6,Sul,1,609.75,0,609.75,0.0,609.75,349.43,260.32
748,2024-02-25,2024,2,1,29,Cliente 29,Parceiro,Porto,29,Artigo 29,Software,Implementação,2,Vendedor 2,Norte,3,645.14,20,1935.42,387.08,1548.34,1376.4,171.94
749,2024-08-01,2024,8,3,43,Cliente 43,Parceiro,Lisboa,9,Artigo 9,Software,Implementação,5,Vendedor 5,Sul,3,561.18,20,1683.54,336.71,1346.83,1046.46,300.37
750,2024-01-14,2024,1,1,25,Cliente 25,Retail,Lisboa,15,Artigo 15,Software,Implementação,2,Vendedor 2,Norte,7,679.08,5,4753.56,237.68,4515.88,3132.5,1383.38
751,2024-01-28,2024,1,1,36,Cliente 36,B2B,Lisboa,4,Artigo 4,Software,Implementação,1,Vendedor 1,Online,7,160.37,15,1122.59,168.39,954.2,595.77,358.43
752,2024-03-18,2024,3,1,26,Cliente 26,Retail,Lisboa,8,Artigo 8,Software,Suporte,4,Vendedor 4,Online,1,577.27,10,577.27,57.73,519.54,268.18,251.36
753,2024-08-03,2024,8,3,38,Cliente 38,Parceiro,Lisboa,9,Artigo 9,Software,Implementação,3,Vendedor 3,Online,3,322.85,0,968.55,0.0,968.55,392.49,576.06
754,2024-12-30,2024,12,4,1,Cliente 1,Parceiro,Lisboa,13,Artigo 13,Software,Equipamento,8,Vendedor 8,Online,8,943.17,5,7545.36,377.27,7168.09,5496.96,1671.13
755,2024-06-02,2024,6,2,20,Cliente 20,B2B,Coimbra,9,Artigo 9,Software,Implementação,8,Vendedor 8,Online,9,773.97,15,6965.73,1044.86,5920.87,4560.21,1360.66
756,2024-01-14,2024,1,1,28,Cliente 28,Parceiro,Lisboa,26,Artigo 26,Serviço,Implementação,4,Vendedor 4,Online,7,973.89,10,6817.23,681.72,6135.51,3352.23,2783.28
757,2024-07-05,2024,7,3,16,Cliente 16,Retail,Lisboa,4,Artigo 4,Software,Implementação,6,Vendedor 6,Sul,7,85.68,15,599.76,89.96,509.8,340.27,169.53
758,2024-11-07,2024,11,4,47,Cliente 47,B2B,Lisboa,17,Artigo 17,Hardware,Suporte,2,Vendedor 2,Norte,8,320.88,5,2567.04,128.35,2438.69,1849.76,588.93
759,2024-01-07,2024,1,1,17,Cliente 17,B2B,Porto,16,Artigo 16,Software,Suporte,6,Vendedor 6,Sul,6,235.65,10,1413.9,141.39,1272.51,870.24,402.27
760,2024-01-03,2024,1,1,40,Cliente 40,Parceiro,Coimbra,15,Artigo 15,Software,Implementação,3,Vendedor 3,Online,3,60.6,10,181.8,18.18,163.62,94.56,69.06
761,2024-04-20,2024,4,2,28,Cliente 28,Parceiro,Lisboa,3,Artigo 3,Hardware,Equipamento,6,Vendedor 6,Sul,1,280.21,10,280.21,28.02,252.19,142.03,110.16
762,2024-08-25,2024,8,3,12,Cliente 12,Parceiro,Porto,25,Artigo 25,Software,Licença,5,Vendedor 5,Sul,7,694.84,10,4863.88,486.39,4377.49,2368.94,2008.55
763,2024-12-28,2024,12,4,27,Cliente 27,Retail,Coimbra,20,Artigo 20,Software,Licença,4,Vendedor 4,Online,1,269.53,15,269.53,40.43,229.1,196.62,32.48
764,2024-08-26,2024,8,3,42,Cliente 42,Parceiro,Coimbra,5,Artigo 5,Serviço,Licença,3,Vendedor 3,Online,1,533.55,10,533.55,53.36,480.19,337.6,142.59
765,2024-09-30,2024,9,3,47,Cliente 47,B2B,Lisboa,23,Artigo 23,Software,Suporte,3,Vendedor 3,Online,9,893.43,15,8040.87,1206.13,6834.74,5497.2,1337.54
766,2024-10-20,2024,10,4,30,Cliente 30,Parceiro,Braga,5,Artigo 5,Serviço,Licença,7,Vendedor 7,Norte,7,709.07,10,4963.49,496.35,4467.14,3693.06,774.08
